ID,Chain Name,DC Address,Customer Code
932,Future Retail Limited,"CDC-Lucknow-Natkur Pargana-Ph2Vill. Serial No.39020500650Survey No566A,Behind CRPF Hqrs
UP Lucknow226008 IND",UP/0226
933,Future Retail Limited,"BB-Bengaluru-Old Madras Road Salapuria Nova,Municipal No 1& 2,Varthur Road,Ward No 83
KA Banglore5600027 IND",KA/0137-001
934,Future Retail Limited,"BB- Bengaluru-Hebbal Maruthi Arcade Marathi Nagar Nagashetty Halli,RMV 2nd Stage
KA BANGALORE560094 IND",KA/0137-005
935,Future Retail Limited,"PLOT NO B-IX/2/2504, BMC CHOWK NEXT TO RADISSON HOTEL MAIN GT ROAD JALANDHAR
PB Jalandhar144001 IND",PB/0076-002
936,Future Retail Limited,"FRL ED-CDC-PATIALA-OMAXE MALL VIRTUAL OMAXE MALL, ON MALL ROAD PATIALA
PB Patiala147001 IND",PB/0076-004
937,Future Retail Limited,"D.No:12-13-96, Saadath Plaza Opp. Aradhana Theatre New Flyover
TG Hyderabad500019 IND",TG/0002-001
938,Future Retail Limited,"Maheshwari Palace Mall, Abids  abids
TG Hyderabad500001 IND",TG/0002-002
939,Future Retail Limited,"8-3-949/1 Ameerpet  ameerpet TG Hyderabad500016
IND",TG/0002-003
940,Future Retail Limited,"G.S.Center Point,Punjagutta X Road, Municipal No.6-3-673, 673/1, 674 & 674/1
TG Hyderabad500082 IND",TG/0002-004
941,Future Retail Limited,"Plot No.17-1-383/100A&100B Ward No.17/1 Vinay Nagar Soc. Arihant Tower, Saidabad TG Hyderabad500059
IND",TG/0002-006
942,Future Retail Limited,"BB-HYDERABAD-KOMPALLY- QUTHABULAPUR MANDA SURVEY NO 131 QUTHABULAPUR MANDAL,RAGA TG
Hyderabad500014 IND",TG/0002-007
943,Future Retail Limited,"Choudhary Mall G. T. Road
UP Ghaziabad201001 IND",UP/0228-003
944,Future Retail Limited,"Orbit Mall, 82, Raja S C Mulik Road Orbit Mall, Jadavpur WB Kolkata700047
IND",WB/0101-001
945,Future Retail Limited,"Orchid Point,3/1A,Upendra Chandra Banerjee Road, CIT Road, Kakurguchi WB Kolkata700054 IND",WB/0101-007
946,Future Retail Limited,"22, Camac Street  Camac Street WB Kolkata700016 IND",WB/0101-0010
947,Future Retail Limited,"BB-Hyderabad-Uppal-Sprak Hospital Opp Sprak Hospital,Savitri Garden Chnna Reddy Enclave, Bodduppal, Uppal
TG HYDERABAD500039 IND",TG/0002-008
948,Future Retail Limited,"BB-Gulbaraga-Tirandaz Talkies, 3-1010,Old Tirandaz Talkies,Gazipur Darga Road KA GULBARGA585104
IND",KA/0137-008
949,Future Retail Limited,"BB-Hassan-Venkatadri
TowerVenkatadri Tower, Opp BSNL Bhavan Bengaluru-Menglore Road KA HASSAN573201 IND",KA/0137-010
950,Future Retail Limited,"BB-Shimoga-KSRTC Bus Stand
KSRTC Bus Stand, N.T.Road. Shimoga Bus Terminal KA SHIMOGA577201
IND",KA/0137-011
951,Future Retail Limited,"BB-Mangalore-N G Road-MF Shankar Vittal Motor Co. N G Road KA MANGALORE575001
IND",KA/0137-013
952,Future Retail Limited,"BB- Bengaluru-Soul Space Area Surv No.36/5, Muncipal No.2028, Outer Ring Rd., Doddankkundi Village KA BANGALORE560037
IND",KA/0137-015
953,Future Retail Limited,"BB-Bengaluru-G T World Mall, Plot No. 92, Magadi Main Road, Next To Prasanna Theatre, Opp. Magadi Police Station
KA Bangalore560023 IND",KA/0137-016
954,Future Retail Limited,"BB-Gorakhpur-Airport Road, Plot No.371, Airport Road, Mohhadipur Crossing UP GORAKHPUR273008
IND",UP/0226-001
955,Future Retail Limited,"BB-Belgaum-Tilakwadi, 775, Khanapur Road, Angol, Tilakwadi KA Belgaum590006
IND",KA/0137-017
976,Future Retail Limited,"BB-HALDWANI-DURGA CITY CENTER PLOT NO.9-16,LAND NO.260,BLOCK E,DURGA- CITY CENTER,BHOTIA PARAO,DIST.NAINITAL HALDWANI-263141,Uttarakhand",
977,Future Retail Limited,"BB-RUDRAPUR-METROPOLIS MALL PLO NO.A,PORTION-II,PANT NAGAR,HOUSIN SE OF INTEGRATED IND.ESTATE,METROPOLIS MALL RUDRAPUR-263153,Uttarakhand",UL/0066
980,Future Retail Limited,"BB-KOLKATA-JADAVPUR-ORBIT MALL ORBIT MALL, 82, RAJA S C MULIK ROA KOLKATA-47 KOLKATA-700047,West Bengal",
1013,Future Retail Limited,"Big Bazaar,Urban Space, Plot No-2, Survey No 18-B, Deolali, Nashik
MH
Deolali422101
IND",MH/0309-005
1014,Future Retail Limited,"Ascent Mall, Ganesh Khind Road Near E-Square, Opposite Agriculture Collage
MH
Pune411007
IND",MH/0309-008
1015,Future Retail Limited,"Msm Paranjape Mall Off Karve Road, Near Mes College MH Karve Road411004 IND",MH/0309-0012
1016,Future Retail Limited,"Phoenix Market City Mll B/H Baker Gauge Next Tyco Electrncs,Viman Nagar,Nagar RdMH
Pune411014 IND",MH/0309-0013
1017,Future Retail Limited,"CDC-Easy Day-New Delhi-Alipur Bakoli, Khasra No.50/7, 50/13, Behind Shan Mandir, Alipur Bakoli DL NEW DELHI110036
IND",DL/0175
1018,Future Retail Limited,"BB-Kangara-Mahesh Raj Towers, Mahesh Raj Towers, Fortis Building, Dharamshala Road, Tehsil, Dist. Kangra
HP Kangra560023 IND",HP/0033
1019,Future Retail Limited,"BB-Silchar-Goldighi Complex-Dist. Cachar, Mouza, Silchar Town Part II(B), Pargana-Barakpur, Dist-Cachar
AS Silchar788005 IND",AS/0063-001
1020,Future Retail Limited,"DAG NO.106,109/106,PATTA NO.117 LP SCHOOL,LANE,VILLAGE PASCHIM BORAGAON,
AS BORAGAON,781033 IND",AS/0068
1021,Future Retail Limited,"BB-HUBLI-GOKUL-AKSHAY CENTRE AKSHAY CENTRE GOKUL ROAD
KA HUBLI580030 IND",KA/0137-019
1022,Future Retail Limited,"BB-KURNOOL-NANDYAL ROAD, PLOT NO. 714A, NANDYAL ROAD, BESIDE TO RELIANCE PETROL PUMP
AP KURNOOL518002 IND",AP/0113-005
1023,Future Retail Limited,"G.V.Manor,Beside Sangam SharatTheatre,Station Rd,Dwarkanagar
AP Visakhapatnam530016 IND",AP/0113
1024,Future Retail Limited,"Survey No.120/1 to120/3GK Ind.Area,Bhudihal Vill, NH4Nelamangala Taluq
KA Bangalore562123 IND",KA/0137
1025,Future Retail Limited,"C-Prathmesh Dream Complex, OppVatika Hotel, Kalyan-BhiwandiBypass
MH Bhiwandi, Thane421301 IND",MH/0285
1026,Future Retail Limited,"Mahavir Park, Survey No 688,Bibewadi Satara Road,
MH Pune411013 IND",MH/0309
1027,Future Retail Limited,"Vasantha Arcade,Plot No288 &32LB Nagar Cross,Nr Kamineni Hos
TG Hyderabad500070 IND",TG/0002
1028,Future Retail Limited,"CDC-Lucknow-Natkur Pargana-Ph2Vill. Serial No.39020500650Survey No566A,Behind CRPF Hqrs
UP Lucknow226008 IND",UP/0226
1029,Future Retail Limited,"BB-Bengaluru-Old Madras Road Salapuria Nova,Municipal No 1& 2,Varthur Road,Ward No 83
KA Banglore5600027 IND",KA/0137-001
1030,Future Retail Limited,"BB- Bengaluru-Hebbal Maruthi Arcade Marathi Nagar Nagashetty Halli,RMV 2nd Stage
KA BANGALORE560094 IND",KA/0137-005
1031,Future Retail Limited,"PLOT NO B-IX/2/2504, BMC CHOWK NEXT TO RADISSON HOTEL MAIN GT ROAD JALANDHAR
PB Jalandhar144001 IND",PB/0076-002
1032,Future Retail Limited,"FRL ED-CDC-PATIALA-OMAXE MALL VIRTUAL OMAXE MALL, ON MALL ROAD PATIALA
PB Patiala147001 IND",PB/0076-004
1033,Future Retail Limited,"D.No:12-13-96, Saadath Plaza Opp. Aradhana Theatre New Flyover
TG Hyderabad500019 IND",TG/0002-001
1034,Future Retail Limited,"Maheshwari Palace Mall, Abids  abids
TG Hyderabad500001 IND",TG/0002-002
1035,Future Retail Limited,"8-3-949/1 Ameerpet  ameerpet TG Hyderabad500016
IND",TG/0002-003
1036,Future Retail Limited,"G.S.Center Point,Punjagutta X Road, Municipal No.6-3-673, 673/1, 674 & 674/1
TG Hyderabad500082 IND",TG/0002-004
1037,Future Retail Limited,"Plot No.17-1-383/100A&100B Ward No.17/1 Vinay Nagar Soc. Arihant Tower, Saidabad TG Hyderabad500059
IND",TG/0002-006
1038,Future Retail Limited,"BB-HYDERABAD-KOMPALLY- QUTHABULAPUR MANDA SURVEY NO 131 QUTHABULAPUR MANDAL,RAGA TG
Hyderabad500014 IND",TG/0002-007
1039,Future Retail Limited,"Choudhary Mall G. T. Road
UP Ghaziabad201001 IND",UP/0228-003
1040,Future Retail Limited,"Orbit Mall, 82, Raja S C Mulik Road Orbit Mall, Jadavpur WB Kolkata700047
IND",WB/0101-001
1041,Future Retail Limited,"Orchid Point,3/1A,Upendra Chandra Banerjee Road, CIT Road, Kakurguchi WB Kolkata700054 IND",WB/0101-007
1042,Future Retail Limited,"22, Camac Street  Camac Street WB Kolkata700016 IND",WB/0101-0010
1043,Future Retail Limited,"BB-Hyderabad-Uppal-Sprak Hospital Opp Sprak Hospital,Savitri Garden Chnna Reddy Enclave, Bodduppal, Uppal
TG HYDERABAD500039 IND",TG/0002-008
1044,Future Retail Limited,"BB-Gulbaraga-Tirandaz Talkies, 3-1010,Old Tirandaz Talkies,Gazipur Darga Road KA GULBARGA585104
IND",KA/0137-008
1045,Future Retail Limited,"BB-Hassan-Venkatadri
TowerVenkatadri Tower, Opp BSNL Bhavan Bengaluru-Menglore Road KA HASSAN573201 IND",KA/0137-010
1046,Future Retail Limited,"BB-Shimoga-KSRTC Bus Stand
KSRTC Bus Stand, N.T.Road. Shimoga Bus Terminal KA SHIMOGA577201
IND",KA/0137-011
1047,Future Retail Limited,"BB-Mangalore-N G Road-MF Shankar Vittal Motor Co. N G Road KA MANGALORE575001
IND",KA/0137-013
1048,Future Retail Limited,"BB- Bengaluru-Soul Space Area Surv No.36/5, Muncipal No.2028, Outer Ring Rd., Doddankkundi Village KA BANGALORE560037
IND",KA/0137-015
1049,Future Retail Limited,"BB-Bengaluru-G T World Mall, Plot No. 92, Magadi Main Road, Next To Prasanna Theatre, Opp. Magadi Police Station
KA Bangalore560023 IND",KA/0137-016
1050,Future Retail Limited,"BB-Gorakhpur-Airport Road, Plot No.371, Airport Road, Mohhadipur Crossing UP GORAKHPUR273008
IND",UP/0226-001
1051,Future Retail Limited,"BB-Belgaum-Tilakwadi, 775, Khanapur Road, Angol, Tilakwadi KA Belgaum590006
IND",KA/0137-017
1072,Future Retail Limited,"Big Bazaar,Urban Space, Plot No-2, Survey No 18-B, Deolali, Nashik

MH

Deolali422101

IND",MH/0309-005
1073,Future Retail Limited,"Ascent Mall, Ganesh Khind Road Near E-Square, Opposite Agriculture Collage

MH

Pune411007

IND",MH/0309-008
1074,Future Retail Limited,"Msm Paranjape Mall Off Karve Road, Near Mes College MH Karve Road411004 IND",MH/0309-0012
1075,Future Retail Limited,"Phoenix Market City Mll B/H Baker Gauge Next Tyco Electrncs,Viman Nagar,Nagar RdMH

Pune411014 IND",MH/0309-0013
1076,Future Retail Limited,"CDC-Easy Day-New Delhi-Alipur Bakoli, Khasra No.50/7, 50/13, Behind Shan Mandir, Alipur Bakoli DL NEW DELHI110036

IND",DL/0175
1077,Future Retail Limited,"BB-Kangara-Mahesh Raj Towers, Mahesh Raj Towers, Fortis Building, Dharamshala Road, Tehsil, Dist. Kangra

HP Kangra560023 IND",HP/0033
1078,Future Retail Limited,"BB-Silchar-Goldighi Complex-Dist. Cachar, Mouza, Silchar Town Part II(B), Pargana-Barakpur, Dist-Cachar

AS Silchar788005 IND",AS/0063-001
1079,Future Retail Limited,"DAG NO.106,109/106,PATTA NO.117 LP SCHOOL,LANE,VILLAGE PASCHIM BORAGAON,

AS BORAGAON,781033 IND",AS/0068
1080,Future Retail Limited,"BB-HUBLI-GOKUL-AKSHAY CENTRE AKSHAY CENTRE GOKUL ROAD

KA HUBLI580030 IND",KA/0137-019
1081,Future Retail Limited,"BB-KURNOOL-NANDYAL ROAD, PLOT NO. 714A, NANDYAL ROAD, BESIDE TO RELIANCE PETROL PUMP

AP KURNOOL518002 IND",AP/0113-005
1082,Future Retail Limited,"G.V.Manor,Beside Sangam SharatTheatre,Station Rd,Dwarkanagar

AP Visakhapatnam530016 IND",AP/0113
1083,Future Retail Limited,"Survey No.120/1 to120/3GK Ind.Area,Bhudihal Vill, NH4Nelamangala Taluq

KA Bangalore562123 IND",KA/0137
1084,Future Retail Limited,"C-Prathmesh Dream Complex, OppVatika Hotel, Kalyan-BhiwandiBypass

MH Bhiwandi, Thane421301 IND",MH/0285
1085,Future Retail Limited,"Mahavir Park, Survey No 688,Bibewadi Satara Road,

MH Pune411013 IND",MH/0309
1086,Future Retail Limited,"Vasantha Arcade,Plot No288 &32LB Nagar Cross,Nr Kamineni Hos

TG Hyderabad500070 IND",TG/0002
1087,Future Retail Limited,"CDC-Lucknow-Natkur Pargana-Ph2Vill. Serial No.39020500650Survey No566A,Behind CRPF Hqrs

UP Lucknow226008 IND",UP/0226
1088,Future Retail Limited,"BB-Bengaluru-Old Madras Road Salapuria Nova,Municipal No 1& 2,Varthur Road,Ward No 83

KA Banglore5600027 IND",KA/0137-001
1089,Future Retail Limited,"BB- Bengaluru-Hebbal Maruthi Arcade Marathi Nagar Nagashetty Halli,RMV 2nd Stage

KA BANGALORE560094 IND",KA/0137-005
1090,Future Retail Limited,"PLOT NO B-IX/2/2504, BMC CHOWK NEXT TO RADISSON HOTEL MAIN GT ROAD JALANDHAR

PB Jalandhar144001 IND",PB/0076-002
1091,Future Retail Limited,"FRL ED-CDC-PATIALA-OMAXE MALL VIRTUAL OMAXE MALL, ON MALL ROAD PATIALA

PB Patiala147001 IND",PB/0076-004
1092,Future Retail Limited,"D.No:12-13-96, Saadath Plaza Opp. Aradhana Theatre New Flyover

TG Hyderabad500019 IND",TG/0002-001
1093,Future Retail Limited,"Maheshwari Palace Mall, Abids  abids

TG Hyderabad500001 IND",TG/0002-002
1094,Future Retail Limited,"8-3-949/1 Ameerpet  ameerpet TG Hyderabad500016

IND",TG/0002-003
1095,Future Retail Limited,"G.S.Center Point,Punjagutta X Road, Municipal No.6-3-673, 673/1, 674 & 674/1

TG Hyderabad500082 IND",TG/0002-004
1096,Future Retail Limited,"Plot No.17-1-383/100A&100B Ward No.17/1 Vinay Nagar Soc. Arihant Tower, Saidabad TG Hyderabad500059

IND",TG/0002-006
1097,Future Retail Limited,"BB-HYDERABAD-KOMPALLY- QUTHABULAPUR MANDA SURVEY NO 131 QUTHABULAPUR MANDAL,RAGA TG

Hyderabad500014 IND",TG/0002-007
1098,Future Retail Limited,"Choudhary Mall G. T. Road 

UP Ghaziabad201001 IND",UP/0228-003
1099,Future Retail Limited,"Orbit Mall, 82, Raja S C Mulik Road Orbit Mall, Jadavpur WB Kolkata700047

IND",WB/0101-001
1100,Future Retail Limited,"Orchid Point,3/1A,Upendra Chandra Banerjee Road, CIT Road, Kakurguchi WB Kolkata700054 IND",WB/0101-007
1101,Future Retail Limited,"22, Camac Street  Camac Street WB Kolkata700016 IND",WB/0101-0010
1102,Future Retail Limited,"BB-Hyderabad-Uppal-Sprak Hospital Opp Sprak Hospital,Savitri Garden Chnna Reddy Enclave, Bodduppal, Uppal

TG HYDERABAD500039 IND",TG/0002-008
1103,Future Retail Limited,"BB-Gulbaraga-Tirandaz Talkies, 3-1010,Old Tirandaz Talkies,Gazipur Darga Road KA GULBARGA585104

IND",KA/0137-008
1104,Future Retail Limited,"BB-Hassan-Venkatadri 

TowerVenkatadri Tower, Opp BSNL Bhavan Bengaluru-Menglore Road KA HASSAN573201 IND",KA/0137-010
1105,Future Retail Limited,"BB-Shimoga-KSRTC Bus Stand

KSRTC Bus Stand, N.T.Road. Shimoga Bus Terminal KA SHIMOGA577201

IND",KA/0137-011
1106,Future Retail Limited,"BB-Mangalore-N G Road-MF Shankar Vittal Motor Co. N G Road KA MANGALORE575001

IND",KA/0137-013
1107,Future Retail Limited,"BB- Bengaluru-Soul Space Area Surv No.36/5, Muncipal No.2028, Outer Ring Rd., Doddankkundi Village KA BANGALORE560037

IND",KA/0137-015
1108,Future Retail Limited,"BB-Bengaluru-G T World Mall, Plot No. 92, Magadi Main Road, Next To Prasanna Theatre, Opp. Magadi Police Station

KA Bangalore560023 IND",KA/0137-016
1109,Future Retail Limited,"BB-Gorakhpur-Airport Road, Plot No.371, Airport Road, Mohhadipur Crossing UP GORAKHPUR273008

IND",UP/0226-001
1110,Future Retail Limited,"BB-Belgaum-Tilakwadi, 775, Khanapur Road, Angol, Tilakwadi KA Belgaum590006

IND",KA/0137-017
1222,Future Retail Limited,"BB-DEHRADUN-CITY JUNCTION MALL THE CITY JUNCTION MALL,ISBT COMPLEX, CLAMENTOWN MODE,HARIDWAR BYPASS DEHRADUN-248001,Uttarakhand",UL/0066-0002
1223,Future Retail Limited,"BB-VADODARA-SEVENSEAS MALL SEVERNSEAS MALL,'SAYAJI PATH' FATEHGUNJ, POLYTECHNIC MAIN ROAD. VADODARA-390002,Gujarat",GJ/0122-010
1224,Future Retail Limited,"BB-HUBLI-GOKUL ROAD-AKSHAY CENTRE AKSHAY CENTRE GOKUL ROAD HUBLI-580030,Karnataka",KA/0137-019
1225,Future Retail Limited,"BB-GULBARGA-TIRANDAZ TALKIES 3-1010,OLD TIRANDAZ TALKIES,JAGAT, GAZIPUR DARGA ROAD GULBARGA-585104,Karnataka",KA/0137-008
1226,Future Retail Limited,"BB-HASSAN-VENKATADRI TOWER VENKATADRI TOWER, OPP BSNL BHAVAN BENGALURU-MENGLORE ROAD HASSAN-573201,Karnataka",KA/0137-010
1227,Future Retail Limited,"BB-BELGAUM-TILAK WADI 775, KHANAPUR ROAD, ANGOL, TILAK WADI BELGAUM-590006,Karnataka",KA/0137-017
1228,Future Retail Limited,"BB-MANGALORE-N G ROAD-MF SHANKAR VITTAL MOTOR CO. N G ROAD, MANGALORE-575001,Karnataka",KA/0137-013
1255,Future Retail Limited,"BB-KORBA-PLAM MALL PLAM MALL KORBA, T P NAGAR, MAIN ROAD, NEAR SBI ATM, KORBA KORBA-495677,Chhattisgarh",
1260,Future Retail Limited,"BB-KURNOOL-NANDYAL ROAD PLOT NO. 714A, NANDYAL ROAD, BESIDE TO RELIANCE PETROL PUMP KURNOOL-518002,Andhra Pradesh",AP/0113-005
263,ABRL Super,"80 Kolkata Dry DC New 15/A Gustia School Road Badu P.S. Barasat Dist North 24 Parganas Madhyamgram Kolkata-700128,West Bengal",WB/0122
264,ABRL Super,"77 Punjab Dry DC Aditya Birla Retail Ltd., Sempla Chunni Bassi Pathana, Opposite Radha swami Satsang Ghar Fathegarh Sahib Punjab-140406,Punjab",PB/0116
266,ABRL Super,"71 Pune Ubale Nagar Dry DC - New HR SM :DC WAGHOL NEW - HO Pune C/O Balaji Warehousing, Chokhi Dhani Road, Ubale Nagar Wagholi Pune-412207, Maharashtra",MH/0382
267,ABRL Super,"12 Aditya Birla Retail Ltd. Vijayawada Dry DC Survey No 260, Next to Sai Baba Temple, Beside HPCL Reg. Office, Tadepalli-522501,Mangalagiri Road, Guntur Dist. Vijayawada-522501,Andhra Pradesh",AP/0131-001
268,ABRL Super,"17 Bangalore Dry DC New Aditya Birla Retail Ltd., No.178/2, Hullali, CK Palya, Sakalavara Post, Bannerghatta Road, Bengaluru-560083,Karnataka",KA/0146-001
269,ABRL Super,"11 Hyderabad Dry DC POCHAMPALLY  WAREHOUSE,Aditya Birla Retail Ltd SURVEY NO. 685, GUNDLA POCHAMPALLI(V), MEDCHAL MANDAL,R.R.DIST, SECUNDERABAD Hyderabad-500014,Telangana",TG/0006-003
270,ABRL Super,"33 Cochin Dry DC New Aditya Birla Retail Ltd., Cochin WH D.C, Door No.V/149/B, Alaykkaparambu, Near Federal Bank, N.H Bypass,Thuravoor South, Allapuzha-688532,Kerala",KL/0069
271,ABRL Super,"78 Swaroop Nagar Dry DC Delhi Azad Palace, E Block, Galli No. 6, Khasra No 21/9/21/12 Swaroopnagar, Burari Road Delhi-110042,Delhi",DL/0140-002
272,ABRL Super,"28 Chennai DC NEW SURVEY NO: 41/2 , 42/1 PARIVAKKAM SENEERKUPPAM ROAD, ANGALAPARAMESHWARI NAGAR PARIVAKKAM VILLAGE, PONNAMALLEE Chennai-600056,Tamil Nadu",TG/0002-005
440,ABRL Super,"12 Aditya Birla Retail Ltd. Vijayawada Dry DC Survey No 260, Next to Sai Baba Temple, Beside HPCL Reg. Office, Tadepalli-522501,Mangalagiri Road, Guntur Dist. Vijayawada Andhra Pradesh - 522501",AP/0131-001
441,ABRL Super,"11 Hyderabad Dry DC POCHAMPALLY  WAREHOUSE,Aditya Birla Retail Ltd SURVEY NO. 685, GUNDLA POCHAMPALLI(V), MEDCHAL MANDAL,R.R.DIST, SECUNDERABAD Hyderabad Telangana - 500014",TG/0006-003
442,ABRL Super,"77 Punjab Dry DC Aditya Birla Retail Ltd., Sempla Chunni Bassi Pathana, Opposite Radha swami Satsang Ghar Fathegarh Sahib Punjab Punjab - 140406",PB/0116
443,ABRL Super,"71 Pune Ubale Nagar Dry DC - New HR SM :DC WAGHOL NEW - HO Pune C/O Balaji Warehousing, Chokhi Dhani Road, Ubale Nagar Wagholi Pune Maharashtra - 412207",MH/0382
444,ABRL Super,"17 Bangalore Dry DC New Aditya Birla Retail Ltd., No.178/2, Hullali, CK Palya, Sakalavara Post, Bannerghatta Road, Bengaluru Karnataka - 560083",KA/0146-001
445,ABRL Super,"78 Swaroop Nagar Dry DC Delhi Azad Palace, E Block, Galli No. 6, Khasra No 21/9/21/12 Swaroopnagar, Burari Road Delhi Delhi - 110042",DL/0140-002
453,ABRL Super,"20 Hubli Dry DC No. - 185, Jagadesh Bagh, P.B.Road, Rayapur Hubballi Karnataka - 580028",KA/0146-002
481,ABRL Super,80 Kolkata Dry DC New 15/A Gustia School Road Badu P.S. Barasat Dist North 24 Parganas Madhyamgram Kolkata West Bengal - 700128,WB/0122
482,ABRL Super,"33 Cochin Dry DC New Aditya Birla Retail Ltd., Cochin WH D.C, Door No.V/149/B, Alaykkaparambu, Near Federal Bank, N.H Bypass,Thuravoor South, Allapuzha Kerala - 688532",KL/0069
486,ABRL Super,"28 Chennai DC NEW SURVEY NO: 41/2 , 42/1 PARIVAKKAM SENEERKUPPAM ROAD, ANGALAPARAMESHWARI NAGAR PARIVAKKAM VILLAGE, PONNAMALLEE Chennai Tamil Nadu - 600056",TG/0002-005
499,ABRL Super,"20 Hubli Dry DC No. - 185, Jagadesh Bagh, P.B.Road, Rayapur Hubballi-580028,Karnataka",KA/0146-002
256,ABRL Hyper,"1943 Thane Thane More Mega Store Survey No.23&24 ,Hissa No.1&2 Godhbunder Rd,Chitalsar,Manpada Thane-400607, Maharashtra",MH/0015
257,ABRL Hyper,"1329 Mysore HMMore Mega Store No 197, Hebbal Industrial Area, Near Bansi Tyres,Hebbal Kasaba MYSURU H O-570016,Karnataka",
258,ABRL Hyper,"1904 Indore Hyper Market Century 21 Mall Plot no.94 to 104 && 300 to 303, Scheme No 54, PU-4 A.B. Road Indore-452010,Madhya Pradesh",MP/0065
259,ABRL Hyper,"1974 ROHINI HM More Mega Store, City Centre Plot No 1B3, Twin District Centre, Sector 10 Near Rohini West Metro Station, New Delhi New Delhi-110085,Delhi",DL/0140
260,ABRL Hyper,"3178 Erramanzil Remote WH Hyderabad HM Banjara Hills HM POCHAMPALLY WAREHOUSE,Aditya Birla Retail Ltd GUNDLA POCHAMPALLI(V), MEDCHAL MANDAL,R.R.DIST, SECUNDERABAD Hyderabad-500014,Telangana",TG/0006-004
261,ABRL Hyper,"2026 Moments Mall-Delhi HM Patel Road, Next to Kirti Nagar Metro Station, Kirti Nagar, New Delhi, Delhi-110015,Delhi",DL/0140-001
262,ABRL Hyper,"Survey No.174/4, Kannamangala Village,Bidarahalli Hobli Kannamangala",KA/0146
304,ABRL Hyper,"1992 Saroornagar HM Laxmi,Temple, Plot No.1-5, S.No 7,7/A, LB Nagar, Saroornagar, HYDERABAD HYDERABAD-500035,Telangana",TG/0006
305,ABRL Hyper,"3177 Orchid Business Park HM Gurgaon Sector 48,Sohna Road Subhash Chowk GURGAON H O GURGAON-122004,Haryana",HR/0114
306,ABRL Hyper,"3179 Kukatpally HM DC- Gundla Pochampally Survey No-685 Gundla Pochampally Vill, Medchal Mdl Ranga Reddy Dist. Secunderabad-500014,Telangana",TG/0006-003
398,ABRL Hyper,"1904, Indore Hyper Market, Century 21 Mall, Plot no.94 to 104 && 300 to 303,, Scheme No 54, PU-4 A.B. Road, Indore, Madhya Pradesh",MP/0065
451,ABRL Hyper,"2026, Moments Mall-Delhi HM, Patel Road,, Next to Kirti Nagar Metro Station,, Kirti Nagar, New Delhi,, Delhi, Delhi",DL/0140-001
452,ABRL Hyper,"1974, ROHINI HM, More Mega Store, City Centre, Plot No 1B3, Twin District Centre, Sector 10, Near Rohini West Metro Station, New Delhi, New Delhi, Delhi",DL/0140
483,ABRL Hyper,"1992, Saroornagar HM, Laxmi,Temple, Plot No.1-5,, S.No 7,7/A, LB Nagar,, Saroornagar, HYDERABAD, HYDERABAD, Telangana",TG/0006
484,ABRL Hyper,"3179, Kukatpally HM DC- Gundla Pochampally, Survey No-685, Gundla Pochampally Vill,Medchal Mdl, Ranga Reddy Dist., Secunderabad, Telangana",TG/0006-003
485,ABRL Hyper,"1943, Thane, Thane More Mega Store, Survey No.23&24 ,Hissa No.1&2, Godhbunder Rd,Chitalsar,Manpada, Thane, Maharashtra",MH/0015
510,ABRL Hyper,"1943 Thane Thane More Mega Store,Survey No.23&24 ,Hissa No.1&2, Godhbunder Rd,Chitalsar,Manpada, Thane,Maharashtra",MH/0015
511,ABRL Hyper,"2026 Moments Mall-Delhi HM Patel Road,, Next to Kirti Nagar Metro Station,, Kirti Nagar, New Delhi,, Delhi, Delhi",DL/0140-001
512,ABRL Hyper,"3177 Orchid Business Park HM Gurgaon Sector 48,Sohna Road, Subhash Chowk, GURGAON H O, GURGAON, Haryana",HR/0114
513,ABRL Hyper,"1974 ROHINI HM More Mega Store, City Centre, Plot No 1B3, Twin District Centre, Sector 10, Near Rohini West Metro Station, New Delhi, New Delhi, Delhi",DL/0140
514,ABRL Hyper,"1904 Indore Hyper Market Century 21 Mall, Plot no.94 to 104 && 300 to 303,, Scheme No 54, PU-4 A.B. Road, Indore, Madhya Pradesh",MP/0065
515,ABRL Hyper,"3179KukatpallyHMDC-Gundla Pochampally SurveyNo-685, Gundla Pochampally Vill , MedchalMdl ,RangaReddyDist ., Secunderabad, Telangana",TG/0006-003
516,ABRL Hyper,"1992 Saroornagar HM Laxmi,Temple, Plot No.1-5,, S.No 7,7/A, LB Nagar,, Saroornagar, HYDERABAD, HYDERABAD, Telangana",TG/0006
517,ABRL Hyper,"3178 Erramanzil Remote WH Hyderabad HM Banjara Hills HM POCHAMPALLY WAREHOUSE,Aditya Birla Retail Ltd, GUNDLA POCHAMPALLI(V),, MEDCHAL MANDAL,R.R.DIST, SECUNDERABAD, Hyderabad, Telangana ",TG/0006-004
518,ABRL Hyper,"3179,KukatpallyHMDC-Gundla Pochampally, SurveyNo-685, Gundla Pochampally Vill , MedchalMdl ,RangaReddyDist ., Secunderabad, Telangana",TG/0006-003
519,ABRL Hyper,"1904 Indore Hyper Market Century 21 Mall, Plot no.94 to 104 & 300 to 303,, Scheme No 54, PU-4 A.B. Road, Indore, Madhya Pradesh",MP/0065
520,ABRL Hyper,"1974 ROHINI HM More Mega Store, City Centre, Plot No 1B3, Twin District Centre, Sector 10, Near Rohini West Metro Station,, New Delhi, New Delhi, Delhi",DL/0140
